--- Algorithmic Trading Bot ---
Starting trading engine. Press Ctrl+C to stop.
Market is closed. Waiting for next open in 0d 0h 8m...
Market is closed. Waiting for next open in 0d 0h 7m...
Market is closed. Waiting for next open in 0d 0h 6m...
Market is closed. Waiting for next open in 0d 0h 5m...
Market is closed. Waiting for next open in 0d 0h 4m...
Market is closed. Waiting for next open in 0d 0h 3m...
Market is closed. Waiting for next open in 0d 0h 2m...
Market is closed. Waiting for next open in 0d 0h 1m...
Market is closed. Waiting for next open in 0d 0h 0m...
Market is open. Starting trading engine...
14:51:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $646.47
14:52:15 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $659.22
14:52:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $659.22
14:53:17 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $720.85
14:53:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $729.35
14:54:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $705.97
14:54:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $731.47
14:55:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $688.97
14:55:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $684.72
14:56:21 ET | EXIT: CONTRARY SIGNAL (BUY) | Submitting order to close -425 shares.
14:56:52 ET | Polling... | Prediction: Buy
14:56:52 ET | SIGNAL: BUY  | Submitting market order for 856 shares.
14:57:23 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($51.36)
14:57:54 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($81.32)
14:58:24 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($179.76)
14:58:55 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($154.08)
14:59:26 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($136.96)
14:59:57 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($145.52)
15:00:27 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($158.36)
15:00:58 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($273.92)
15:01:29 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($162.64)
15:02:00 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($239.68)
15:02:30 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($231.12)
15:03:01 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($235.40)
15:03:32 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($196.88)
15:04:03 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($261.08)
15:04:33 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($209.04)
15:05:04 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($119.84)
15:05:35 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($136.96)
15:06:05 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($128.40)
15:06:36 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($132.00)
15:07:07 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($238.82)
15:07:37 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($239.68)
15:08:08 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($209.72)
15:08:39 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($141.24)
15:09:09 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($126.77)
15:09:40 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($196.79)
15:10:11 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($252.52)
15:10:42 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($291.04)
15:11:12 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($428.00)
15:11:43 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($385.20)
15:12:14 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($556.40)
15:12:44 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($659.12)
15:13:15 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($710.48)
15:13:46 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($642.00)
15:14:17 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($667.59)
15:14:47 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($659.12)
15:15:18 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($701.92)
15:15:49 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($684.80)
15:16:20 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($556.40)
15:16:51 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($603.48)
15:17:21 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($530.72)
15:17:52 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($564.96)
15:18:23 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($642.00)
15:18:53 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($684.80)
15:19:24 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($693.36)
15:19:55 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($659.12)
15:20:25 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($590.64)
15:20:56 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($616.23)
15:21:27 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($582.08)
15:21:58 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($616.32)
15:22:28 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($667.68)
15:22:59 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($701.83)
15:23:30 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($667.68)
15:24:01 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($693.36)
15:24:31 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($667.68)
15:25:02 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($638.40)
15:25:33 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($693.36)
15:26:03 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($645.85)
15:26:34 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($698.07)
15:27:05 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($736.16)
15:27:35 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($684.80)
15:28:06 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($616.32)
15:28:37 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($650.56)
15:29:08 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($710.48)
15:29:39 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($586.36)
15:30:09 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($539.28)
15:30:40 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($454.71)
15:31:11 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($453.68)
15:31:42 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($419.53)
15:32:12 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($316.72)
15:32:43 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($256.80)
15:33:14 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($299.60)
15:33:44 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($428.00)
15:34:15 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($505.04)
15:34:46 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($564.96)
15:35:16 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($488.52)
15:35:47 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($470.80)
15:36:18 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($368.08)
15:36:49 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($359.52)
15:37:20 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($316.72)
15:37:50 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($291.04)
15:38:21 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($256.80)
15:38:52 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($234.72)
15:39:22 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($188.32)
15:39:53 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($171.20)
15:40:24 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($111.37)
15:40:55 ET | HOLDING  | Side: Buy , Qty:   856, P/L: ($85.60)
15:41:25 ET | EXIT: CONTRARY SIGNAL (SELL) | Submitting order to close 856 shares.
15:41:56 ET | Polling... | Prediction: Sell
15:41:56 ET | SIGNAL: SELL | Submitting market order for 428 shares.
15:42:27 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($21.10)
15:42:58 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($40.40)
15:43:28 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($72.50)
15:43:59 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($100.32)
15:44:30 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($89.62)
15:45:01 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($70.36)
15:45:31 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($128.14)
15:46:02 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($149.54)
15:46:33 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($102.46)
15:47:04 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($140.98)
15:47:34 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($158.74)
15:48:05 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($153.86)
15:48:36 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($158.10)
15:49:07 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($166.66)
15:49:37 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($162.38)
15:50:08 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($25.42)
15:50:39 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $0.26
15:51:10 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $8.82
15:51:40 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($27.00)
15:52:11 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($4.02)
15:52:42 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($25.42)
15:53:13 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($40.40)
15:53:44 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($76.78)
15:54:14 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($85.34)
15:54:45 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $13.10
15:55:16 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($16.86)
15:55:46 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($4.02)
15:56:17 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($29.70)
15:56:48 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $8.82
15:57:19 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $64.46
15:57:49 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($6.16)
15:58:20 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $18.11
15:58:51 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: $68.78
15:59:22 ET | HOLDING  | Side: Sell, Qty:  -428, P/L: ($4.02)
15:59:52 ET | EXIT: END OF DAY LIQUIDATION | Submitting order to close -428 shares.
Market has closed for the day. Consolidating logs and restarting pre-market wait logic.

Consolidating 1 log file(s) for 2025-09-08...

--- End of trading_log_2025-09-08_09-21-28.log ---
