Open,High,Low,Close,Volume,Timestamp,VolumeWeightedAveragePrice,NumberOfTransactions,Date
527.68,527.78,527.62,527.62,6793,1748990100000,527.7036,65,06/03/2025 22:35:00
527.59,527.62,527.54,527.62,3134,1748990400000,527.5706,55,06/03/2025 22:40:00
527.62,527.62,527.49,527.49,1919,1748990700000,527.5384,46,06/03/2025 22:45:00
527.55,527.62,527.55,527.56,1172,1748991000000,527.5655,34,06/03/2025 22:50:00
527.6999,527.6999,527.53,527.53,1564,1748991300000,527.6093,28,06/03/2025 22:55:00
527.3,527.35,527.16,527.35,3115,1748991600000,527.2201,45,06/03/2025 23:00:00
527.42,527.64,527.42,527.6,1607,1748991900000,527.5292,32,06/03/2025 23:05:00
527.621,527.74,527.6,527.6,2533,1748992200000,527.6517,42,06/03/2025 23:10:00
527.53,527.6301,527.5,527.6301,905,1748992500000,527.5579,29,06/03/2025 23:15:00
527.62,527.73,527.62,527.7001,3066,1748992800000,527.6905,38,06/03/2025 23:20:00
527.68,527.69,527.66,527.68,4928,1748993100000,527.6785,31,06/03/2025 23:25:00
527.64,527.7298,527.29,527.29,7320,1748993400000,527.481,59,06/03/2025 23:30:00
527.32,527.56,527.29,527.56,4009,1748993700000,527.3924,27,06/03/2025 23:35:00
527.43,527.43,527.43,527.43,277,1748994000000,527.417,12,06/03/2025 23:40:00
527.4,527.56,527.38,527.38,5287,1748994300000,527.4357,53,06/03/2025 23:45:00
527.31,527.48,527.15,527.45,4839,1748994600000,527.3022,88,06/03/2025 23:50:00
527.42,527.5,527.34,527.41,15721,1748994900000,527.4464,99,06/03/2025 23:55:00
527.85,528.25,527.82,528.25,11367,1749024000000,527.941,288,06/04/2025 08:00:00
528.29,528.3,528.09,528.23,9326,1749024300000,528.1911,179,06/04/2025 08:05:00
528.25,528.5,528.15,528.47,6945,1749024600000,528.3697,133,06/04/2025 08:10:00
528.45,528.55,528.34,528.34,9025,1749024900000,528.4519,144,06/04/2025 08:15:00
528.3,528.4,528.16,528.37,4416,1749025200000,528.2493,108,06/04/2025 08:20:00
528.3,528.3,528.05,528.05,1945,1749025500000,528.1407,48,06/04/2025 08:25:00
528.08,528.31,528.01,528.31,8828,1749025800000,528.1214,157,06/04/2025 08:30:00
528.29,528.38,528.16,528.16,5267,1749026100000,528.247,111,06/04/2025 08:35:00
528.24,528.24,528.07,528.08,4730,1749026400000,528.1312,87,06/04/2025 08:40:00
528.15,528.24,528.1,528.24,2894,1749026700000,528.1834,69,06/04/2025 08:45:00
528.23,528.26,527.97,527.98,3398,1749027000000,528.0985,102,06/04/2025 08:50:00
527.98,527.98,527.78,527.78,9813,1749027300000,527.8551,149,06/04/2025 08:55:00
527.89,528.09,527.89,527.95,5057,1749027600000,527.9681,94,06/04/2025 09:00:00
528.03,528.07,527.86,527.95,3985,1749027900000,527.9721,77,06/04/2025 09:05:00
527.95,528.23,527.88,528.09,6184,1749028200000,528.0242,183,06/04/2025 09:10:00
528.01,528.17,527.98,528.14,5275,1749028500000,528.0591,95,06/04/2025 09:15:00
528.2,528.23,528.16,528.18,1639,1749028800000,528.2005,42,06/04/2025 09:20:00
528.25,528.25,528.12,528.17,2418,1749029100000,528.1818,48,06/04/2025 09:25:00
528.19,528.19,528,528.12,3528,1749029400000,528.0392,58,06/04/2025 09:30:00
528.24,528.35,528.24,528.34,5736,1749029700000,528.2926,108,06/04/2025 09:35:00
528.3,528.44,528.25,528.44,5436,1749030000000,528.3301,114,06/04/2025 09:40:00
528.43,528.45,528.37,528.37,2029,1749030300000,528.4078,66,06/04/2025 09:45:00
528.3,528.33,528.3,528.3,1560,1749030600000,528.3114,31,06/04/2025 09:50:00
528.28,528.28,528.25,528.25,1596,1749030900000,528.2677,54,06/04/2025 09:55:00
528.26,528.45,528.25,528.45,4306,1749031200000,528.362,126,06/04/2025 10:00:00
528.45,528.87,528.34,528.78,9392,1749031500000,528.6055,207,06/04/2025 10:05:00
528.74,528.75,528.57,528.65,4077,1749031800000,528.6448,111,06/04/2025 10:10:00
528.58,528.61,528.19,528.2,9513,1749032100000,528.3806,193,06/04/2025 10:15:00
528.2,528.2,527.9,528.1,7726,1749032400000,528.008,227,06/04/2025 10:20:00
528.18,528.18,528.11,528.11,1073,1749032700000,528.1498,32,06/04/2025 10:25:00
528.03,528.05,527.9,527.94,6871,1749033000000,527.9641,212,06/04/2025 10:30:00
527.93,528.07,527.93,528.04,8095,1749033300000,528.0197,155,06/04/2025 10:35:00
528.1,528.19,528.1,528.19,14594,1749033600000,528.1092,97,06/04/2025 10:40:00
528.13,528.32,528.13,528.23,3017,1749033900000,528.2255,60,06/04/2025 10:45:00
528.28,528.7,528.25,528.47,14838,1749034200000,528.4409,231,06/04/2025 10:50:00
528.46,528.63,528.45,528.63,3599,1749034500000,528.5413,107,06/04/2025 10:55:00
528.59,528.6,528.33,528.37,37718,1749034800000,528.5456,434,06/04/2025 11:00:00
528.33,528.66,528.29,528.36,8721,1749035100000,528.4292,186,06/04/2025 11:05:00
528.43,528.51,528.33,528.4,6297,1749035400000,528.4251,115,06/04/2025 11:10:00
528.38,528.49,528.32,528.43,6538,1749035700000,528.4315,87,06/04/2025 11:15:00
528.36,528.36,528.2,528.24,2719,1749036000000,528.2835,40,06/04/2025 11:20:00
528.21,528.22,528.1,528.18,3209,1749036300000,528.1876,50,06/04/2025 11:25:00
528.19,528.23,528.16,528.2,3461,1749036600000,528.195,62,06/04/2025 11:30:00
528.15,528.33,528.12,528.33,4343,1749036900000,528.2121,82,06/04/2025 11:35:00
528.4,528.49,528.14,528.49,9349,1749037200000,528.2673,139,06/04/2025 11:40:00
528.49,528.69,528.44,528.62,7225,1749037500000,528.6005,160,06/04/2025 11:45:00
528.7,528.7,528.68,528.68,1121,1749037800000,528.7045,32,06/04/2025 11:50:00
528.68,528.689,528.54,528.54,3888,1749038100000,528.6025,47,06/04/2025 11:55:00
528.3,528.89,526.82,528.75,82373,1749038400000,528.0096,1460,06/04/2025 12:00:00
528.7499,528.97,528.71,528.74,13583,1749038700000,528.7795,277,06/04/2025 12:05:00
528.77,528.85,526.905,528.75,7462,1749039000000,528.6098,144,06/04/2025 12:10:00
528.65,528.71,527.45,527.54,116780,1749039300000,527.8378,1661,06/04/2025 12:15:00
527.51,527.55,526.42,526.5,118854,1749039600000,526.8256,1552,06/04/2025 12:20:00
526.47,527.12,526.31,526.91,60162,1749039900000,526.8276,854,06/04/2025 12:25:00
526.91,527.51,526.91,527.28,74460,1749040200000,527.3015,902,06/04/2025 12:30:00
527.23,527.51,527.0307,527.26,38100,1749040500000,527.2581,658,06/04/2025 12:35:00
527.18,527.3,526.85,527.05,31067,1749040800000,527.0647,576,06/04/2025 12:40:00
527.05,527.57,527.05,527.42,48292,1749041100000,527.4357,551,06/04/2025 12:45:00
527.4,527.5,527.2,527.5,13650,1749041400000,527.358,220,06/04/2025 12:50:00
527.54,527.66,527.31,527.6288,11613,1749041700000,527.4903,226,06/04/2025 12:55:00
527.64,527.73,527.47,527.6,40141,1749042000000,527.578,567,06/04/2025 13:00:00
527.61,527.63,527.39,527.5,23917,1749042300000,527.4793,353,06/04/2025 13:05:00
527.55,527.68,527.45,527.68,9008,1749042600000,527.5787,229,06/04/2025 13:10:00
527.7,527.76,527.49,527.7101,15156,1749042900000,527.6625,283,06/04/2025 13:15:00
527.73,528.3,527.73,528.02,50980,1749043200000,528.0291,778,06/04/2025 13:20:00
527.93,528.12,527.7192,528.05,30650,1749043500000,527.9499,387,06/04/2025 13:25:00
528.01,528.78,527.84,528.71,1151104,1749043800000,528.3486,14916,06/04/2025 13:30:00
528.73,529.56,528.59,529.34,878090,1749044100000,529.1708,11933,06/04/2025 13:35:00
529.33,529.66,528.68,528.85,911938,1749044400000,529.2113,9814,06/04/2025 13:40:00
528.79,529.48,528.7,529.23,641076,1749044700000,529.141,7670,06/04/2025 13:45:00
529.24,529.24,528.24,528.435,848974,1749045000000,528.6011,11330,06/04/2025 13:50:00
528.43,528.76,528.3,528.61,796518,1749045300000,528.5647,8401,06/04/2025 13:55:00
528.61,528.61,527.16,527.25,1300300,1749045600000,527.8073,16276,06/04/2025 14:00:00
527.27,527.49,525.9694,527.02,1165077,1749045900000,526.7169,20573,06/04/2025 14:05:00
527.05,527.945,527.05,527.67,895005,1749046200000,527.5798,11680,06/04/2025 14:10:00
527.68,528.19,527.31,528.02,771944,1749046500000,527.8516,10521,06/04/2025 14:15:00
528.02,528.3,527.46,527.7,537099,1749046800000,527.8866,8217,06/04/2025 14:20:00
527.7,528.51,527.64,528.46,560531,1749047100000,528.1832,7708,06/04/2025 14:25:00
528.45,528.677,528.21,528.51,408840,1749047400000,528.4845,6789,06/04/2025 14:30:00
528.51,528.82,527.92,528.175,505140,1749047700000,528.3565,6915,06/04/2025 14:35:00
528.16,528.33,527.66,528.03,749056,1749048000000,527.9997,6609,06/04/2025 14:40:00
528.03,528.35,527.56,528.16,380262,1749048300000,528.0229,5315,06/04/2025 14:45:00
528.14,528.24,527.735,528.2391,330118,1749048600000,527.9836,4758,06/04/2025 14:50:00
528.21,528.94,528.13,528.88,375274,1749048900000,528.5389,4788,06/04/2025 14:55:00
528.89,529.17,528.76,529.07,494465,1749049200000,528.9964,5998,06/04/2025 15:00:00
529.09,529.36,528.9601,529.27,450373,1749049500000,529.2296,4658,06/04/2025 15:05:00
529.26,529.43,529.06,529.1299,639619,1749049800000,528.9548,4561,06/04/2025 15:10:00
529.14,529.31,528.91,529.09,409966,1749050100000,528.7075,4368,06/04/2025 15:15:00
529.1,529.22,528.79,529.1,301774,1749050400000,528.9905,3988,06/04/2025 15:20:00
529.12,529.19,528.718,528.73,355188,1749050700000,529.0633,3703,06/04/2025 15:25:00
528.72,528.925,528.47,528.71,317706,1749051000000,528.6766,4775,06/04/2025 15:30:00
528.73,529.0977,528.56,528.96,301522,1749051300000,528.8802,3751,06/04/2025 15:35:00
528.95,529.2,528.16,528.38,553572,1749051600000,528.6969,6822,06/04/2025 15:40:00
528.34,528.9098,528.3,528.5101,465613,1749051900000,528.5958,5847,06/04/2025 15:45:00
528.52,529,528.515,528.84,330410,1749052200000,528.8561,4379,06/04/2025 15:50:00
528.835,528.8996,528.51,528.7,267593,1749052500000,528.7637,3530,06/04/2025 15:55:00
528.69,528.75,528.28,528.33,269728,1749052800000,528.4962,3816,06/04/2025 16:00:00
528.34,528.49,528.1,528.25,247670,1749053100000,528.2933,3722,06/04/2025 16:05:00
528.22,528.3,527.5488,527.62,302393,1749053400000,527.8516,4105,06/04/2025 16:10:00
527.63,528.36,527.58,528.35,339599,1749053700000,528.0305,4417,06/04/2025 16:15:00
528.34,528.36,527.98,528.13,286949,1749054000000,528.183,2653,06/04/2025 16:20:00
528.15,528.31,527.86,527.86,178695,1749054300000,528.1452,2994,06/04/2025 16:25:00
527.85,528.24,527.69,527.85,230081,1749054600000,527.9568,3439,06/04/2025 16:30:00
527.84,527.99,527.7,527.92,182605,1749054900000,527.8699,2946,06/04/2025 16:35:00
527.91,528.2192,527.9,528.21,248825,1749055200000,528.0697,3374,06/04/2025 16:40:00
528.21,528.6,528.15,528.57,216656,1749055500000,528.4103,3175,06/04/2025 16:45:00
528.56,528.67,528.43,528.58,193772,1749055800000,528.5635,2926,06/04/2025 16:50:00
528.57,528.75,528.46,528.685,183383,1749056100000,528.6277,2769,06/04/2025 16:55:00
528.69,528.99,528.66,528.98,250840,1749056400000,528.8686,3311,06/04/2025 17:00:00
529,529.135,528.975,529.09,209200,1749056700000,529.0427,2733,06/04/2025 17:05:00
529.1,529.24,528.9745,529.14,277544,1749057000000,529.1305,3371,06/04/2025 17:10:00
529.14,529.255,528.9601,529.1,206017,1749057300000,529.1398,2559,06/04/2025 17:15:00
529.08,529.25,529.068,529.1,258212,1749057600000,529.1743,2922,06/04/2025 17:20:00
529.1198,529.36,529.085,529.175,208880,1749057900000,529.2269,2693,06/04/2025 17:25:00
529.17,529.22,528.9593,529.1501,231031,1749058200000,529.0873,3755,06/04/2025 17:30:00
529.15,529.4,528.98,528.995,294715,1749058500000,529.1988,3574,06/04/2025 17:35:00
528.98,529.17,528.72,529.14,389684,1749058800000,528.9717,3939,06/04/2025 17:40:00
529.15,529.31,529.08,529.255,204956,1749059100000,529.2131,2622,06/04/2025 17:45:00
529.26,529.3699,529.18,529.33,228939,1749059400000,529.2583,2563,06/04/2025 17:50:00
529.32,529.56,529.315,529.465,258436,1749059700000,529.456,3495,06/04/2025 17:55:00
529.47,529.74,529.46,529.56,663117,1749060000000,529.5814,4062,06/04/2025 18:00:00
529.54,529.78,529.315,529.39,536787,1749060300000,529.5758,4282,06/04/2025 18:05:00
529.395,529.61,529.28,529.5,294413,1749060600000,529.433,3082,06/04/2025 18:10:00
529.51,529.57,529.4,529.51,319529,1749060900000,528.8187,2678,06/04/2025 18:15:00
529.52,529.745,529.5,529.52,465616,1749061200000,529.598,2930,06/04/2025 18:20:00
529.51,529.72,529.26,529.71,375557,1749061500000,529.4461,3725,06/04/2025 18:25:00
529.7,529.84,529.46,529.545,374880,1749061800000,529.619,3921,06/04/2025 18:30:00
529.54,529.7692,529.46,529.67,240819,1749062100000,529.6102,3003,06/04/2025 18:35:00
529.69,529.81,529.61,529.755,1085883,1749062400000,529.7059,2744,06/04/2025 18:40:00
529.78,529.79,529.31,529.48,886501,1749062700000,529.5169,3601,06/04/2025 18:45:00
529.48,529.56,529.13,529.5325,986482,1749063000000,529.3552,4959,06/04/2025 18:50:00
529.54,529.55,529.27,529.38,235705,1749063300000,529.4181,2808,06/04/2025 18:55:00
529.39,529.75,529.3,529.62,318671,1749063600000,529.5257,3812,06/04/2025 19:00:00
529.63,529.64,529.22,529.25,304853,1749063900000,529.4856,3206,06/04/2025 19:05:00
529.24,529.68,529.21,529.625,231867,1749064200000,529.4758,3124,06/04/2025 19:10:00
529.62,529.65,529.31,529.46,268635,1749064500000,529.4817,3237,06/04/2025 19:15:00
529.47,529.7,529.36,529.46,349201,1749064800000,529.505,3711,06/04/2025 19:20:00
529.475,529.52,529.29,529.42,232714,1749065100000,529.3771,2861,06/04/2025 19:25:00
529.42,529.61,529.29,529.29,353041,1749065400000,529.4403,4349,06/04/2025 19:30:00
529.29,529.415,529.21,529.25,354009,1749065700000,529.3383,3868,06/04/2025 19:35:00
529.24,529.4399,528.925,529.32,863705,1749066000000,528.9505,8122,06/04/2025 19:40:00
529.33,529.54,529.05,529.16,377807,1749066300000,529.3151,4751,06/04/2025 19:45:00
529.14,529.19,528.55,528.82,1577084,1749066600000,528.7928,13903,06/04/2025 19:50:00
528.815,529.23,528.57,528.78,1512968,1749066900000,528.9593,15750,06/04/2025 19:55:00
528.76,528.77,528.42,528.77,253742,1749067200000,528.6115,1685,06/04/2025 20:00:00
528.76,528.9309,528.55,528.8,154044,1749067500000,528.7465,1207,06/04/2025 20:05:00
528.75,528.92,528.69,528.82,946542,1749067800000,528.837,571,06/04/2025 20:10:00
528.83,528.84,528.77,528.77,15105,1749068100000,528.8011,183,06/04/2025 20:15:00
528.8099,528.93,528.67,528.89,137563,1749068400000,528.7521,581,06/04/2025 20:20:00
528.92,528.95,528.75,528.86,128267,1749068700000,527.6852,379,06/04/2025 20:25:00
528.87,528.87,528.7,528.7,89554,1749069000000,528.8001,347,06/04/2025 20:30:00
528.74,528.8,528.7,528.72,15847,1749069300000,528.7587,122,06/04/2025 20:35:00
528.7,528.79,528.68,528.77,117568,1749069600000,527.5651,113,06/04/2025 20:40:00
528.78,528.94,528.78,528.8194,14290,1749069900000,528.4984,187,06/04/2025 20:45:00
528.8,528.8,528.63,528.63,26925,1749070200000,528.5778,231,06/04/2025 20:50:00
528.63,528.72,528.41,528.58,36210,1749070500000,528.4231,320,06/04/2025 20:55:00
528.5106,528.68,528.45,528.46,8253,1749070800000,527.7928,93,06/04/2025 21:00:00
528.45,528.59,528.45,528.51,3640,1749071100000,528.5085,51,06/04/2025 21:05:00
528.51,528.5599,528.51,528.5599,2072,1749071400000,528.5135,20,06/04/2025 21:10:00
528.56,528.56,528.5157,528.5157,397,1749071700000,528.5543,17,06/04/2025 21:15:00
528.72,528.77,528.7,528.7,9485,1749072000000,528.7269,148,06/04/2025 21:20:00
528.7,528.75,528.65,528.7,6285,1749072300000,528.6984,88,06/04/2025 21:25:00
528.7,528.72,528.65,528.65,3934,1749072600000,528.691,66,06/04/2025 21:30:00
528.65,528.6999,528.52,528.52,5898,1749072900000,528.6181,48,06/04/2025 21:35:00
528.61,528.61,528.5,528.5,16331,1749073200000,528.5395,149,06/04/2025 21:40:00
528.5,528.55,528.5,528.52,5088,1749073500000,528.513,66,06/04/2025 21:45:00
528.55,528.59,528.51,528.52,831,1749073800000,528.5317,24,06/04/2025 21:50:00
528.5,528.54,528.5,528.5,10395,1749074100000,528.5049,92,06/04/2025 21:55:00
528.5,528.5,528.2101,528.4,27376,1749074400000,528.3617,215,06/04/2025 22:00:00
528.5,528.72,528.43,528.7,7192,1749074700000,528.5869,70,06/04/2025 22:05:00
528.7,528.81,528.7,528.78,7312,1749075000000,528.7446,56,06/04/2025 22:10:00
528.78,528.78,528.65,528.72,1262,1749075300000,528.7097,34,06/04/2025 22:15:00
528.7,528.7315,528.7,528.7315,1686,1749075600000,528.7028,12,06/04/2025 22:20:00
528.77,528.85,528.77,528.811,4166,1749075900000,528.8055,43,06/04/2025 22:25:00
528.83,528.88,528.8,528.8,2403,1749076200000,528.8444,40,06/04/2025 22:30:00
528.85,529.02,528.85,528.92,11698,1749076500000,528.9226,92,06/04/2025 22:35:00
528.99,529.07,528.68,528.68,9360,1749076800000,528.942,68,06/04/2025 22:40:00
528.68,528.7,528.66,528.66,3531,1749077100000,528.6726,36,06/04/2025 22:45:00
528.65,528.7085,528.6302,528.7085,6010,1749077400000,528.6626,50,06/04/2025 22:50:00
528.69,528.69,528.6,528.6,1493,1749077700000,528.6117,28,06/04/2025 22:55:00
528.62,528.65,528.59,528.59,831,1749078000000,528.6163,25,06/04/2025 23:00:00
528.65,528.65,528.46,528.46,3016,1749078300000,528.5303,24,06/04/2025 23:05:00
528.45,528.46,528.45,528.46,850,1749078600000,528.4598,19,06/04/2025 23:10:00
528.54,528.56,528.54,528.56,1087,1749078900000,528.5504,15,06/04/2025 23:15:00
528.36,528.47,528.36,528.43,3415,1749079200000,528.3951,36,06/04/2025 23:20:00
528.39,528.54,528.36,528.5,2745,1749079500000,528.4788,41,06/04/2025 23:25:00
528.47,528.47,528.3797,528.3797,1558,1749079800000,528.4269,20,06/04/2025 23:30:00
528.43,528.46,528.43,528.46,1336,1749080100000,528.4552,13,06/04/2025 23:35:00
528.47,528.48,528.399,528.48,6350,1749080400000,528.4477,56,06/04/2025 23:40:00
528.5,528.63,528.5,528.54,3536,1749080700000,528.5678,34,06/04/2025 23:45:00
528.44,528.44,528.4194,528.4194,1898,1749081000000,528.4269,26,06/04/2025 23:50:00
528.4311,528.4311,528.3101,528.4,5424,1749081300000,528.3903,73,06/04/2025 23:55:00
530.07,530.47,529.12,530.37,20006,1749110400000,530.3466,385,06/05/2025 08:00:00
530.44,530.5,530.35,530.42,4710,1749110700000,530.425,115,06/05/2025 08:05:00
530.42,530.51,530.28,530.33,18268,1749111000000,530.4394,219,06/05/2025 08:10:00
530.35,530.42,530.31,530.34,4778,1749111300000,530.3773,102,06/05/2025 08:15:00
530.39,530.58,530.25,530.54,3568,1749111600000,530.4578,105,06/05/2025 08:20:00
530.53,530.83,530.51,530.71,7220,1749111900000,530.6821,141,06/05/2025 08:25:00
530.7,530.78,530.65,530.78,4928,1749112200000,530.7325,86,06/05/2025 08:30:00
530.86,530.86,530.49,530.49,2786,1749112500000,530.7635,70,06/05/2025 08:35:00
530.59,530.59,530.43,530.44,3021,1749112800000,530.5002,62,06/05/2025 08:40:00
530.32,530.33,530.01,530.12,5924,1749113100000,530.1545,130,06/05/2025 08:45:00
530,530,529.74,529.82,6363,1749113400000,529.858,114,06/05/2025 08:50:00
529.83,529.83,529.26,529.68,17474,1749113700000,529.5004,279,06/05/2025 08:55:00
529.67,529.67,529.5,529.63,2656,1749114000000,529.5705,65,06/05/2025 09:00:00
529.58,529.67,529.41,529.6,8740,1749114300000,529.5516,156,06/05/2025 09:05:00
529.55,529.59,529.3,529.37,5715,1749114600000,529.4493,108,06/05/2025 09:10:00
529.2,529.32,529.05,529.32,7055,1749114900000,529.1637,129,06/05/2025 09:15:00
529.27,529.37,529.16,529.22,4950,1749115200000,529.2399,84,06/05/2025 09:20:00
529.27,529.45,529.18,529.35,8061,1749115500000,529.3383,174,06/05/2025 09:25:00
529.24,529.4,529.22,529.4,4186,1749115800000,529.3101,85,06/05/2025 09:30:00
529.37,529.56,529.25,529.47,4873,1749116100000,529.3706,101,06/05/2025 09:35:00
529.62,529.62,529.59,529.6,1407,1749116400000,529.6015,31,06/05/2025 09:40:00
529.5,529.51,529.48,529.5,3326,1749116700000,529.5106,78,06/05/2025 09:45:00
529.51,529.51,529.11,529.29,8151,1749117000000,529.2188,119,06/05/2025 09:50:00
529.31,529.31,529.16,529.29,2550,1749117300000,529.2263,45,06/05/2025 09:55:00
529.31,529.61,529.31,529.61,3852,1749117600000,529.4895,78,06/05/2025 10:00:00
529.54,529.81,529.54,529.79,2476,1749117900000,529.705,48,06/05/2025 10:05:00
529.8,529.89,529.78,529.78,3961,1749118200000,529.8231,73,06/05/2025 10:10:00
529.76,529.77,529.73,529.77,1390,1749118500000,529.75,27,06/05/2025 10:15:00
529.88,529.88,529.79,529.79,3490,1749118800000,529.8166,79,06/05/2025 10:20:00
529.8,529.8,529.67,529.71,2534,1749119100000,529.7426,87,06/05/2025 10:25:00
529.66,529.96,529.66,529.68,7250,1749119400000,529.8245,129,06/05/2025 10:30:00
529.64,529.67,529.55,529.57,4000,1749119700000,529.6085,90,06/05/2025 10:35:00
529.56,529.6,528.78,528.81,32590,1749120000000,529.1683,492,06/05/2025 10:40:00
528.84,529.04,528.84,529.04,5091,1749120300000,528.9504,94,06/05/2025 10:45:00
529,529.14,528.99,529.13,5926,1749120600000,529.0758,101,06/05/2025 10:50:00
529.15,529.32,529.14,529.32,4399,1749120900000,529.2103,73,06/05/2025 10:55:00
529.36,529.409,529.07,529.07,7417,1749121200000,529.2919,154,06/05/2025 11:00:00
529.12,529.2,528.94,529.18,16314,1749121500000,529.0856,295,06/05/2025 11:05:00
529.1,529.11,528.7,528.7,17853,1749121800000,528.868,345,06/05/2025 11:10:00
528.62,528.79,528.6,528.79,4528,1749122100000,528.6667,116,06/05/2025 11:15:00
528.9,528.93,528.79,528.88,7654,1749122400000,528.854,154,06/05/2025 11:20:00
528.8,528.89,528.68,528.7,7742,1749122700000,528.751,173,06/05/2025 11:25:00
528.74,529.14,528.74,529.08,7860,1749123000000,528.9666,155,06/05/2025 11:30:00
529.09,529.09,528.77,529.05,32205,1749123300000,528.9651,296,06/05/2025 11:35:00
528.8,528.8,528.6,528.75,4343,1749123600000,528.7135,78,06/05/2025 11:40:00
528.85,529.2,528.85,529.2,5752,1749123900000,529.0935,127,06/05/2025 11:45:00
529.21,529.35,529.19,529.3,9654,1749124200000,529.2595,169,06/05/2025 11:50:00
529.27,529.28,529.1,529.1,6304,1749124500000,529.249,129,06/05/2025 11:55:00
528.55,530.77,528.05,529.04,64258,1749124800000,529.2897,1457,06/05/2025 12:00:00
529.1,529.23,529.05,529.23,16260,1749125100000,529.0753,164,06/05/2025 12:05:00
529.2,529.41,529.2,529.38,6989,1749125400000,529.3021,163,06/05/2025 12:10:00
529.35,529.39,529.2,529.2399,7450,1749125700000,529.2667,165,06/05/2025 12:15:00
529.3,529.3399,529.19,529.2499,2708,1749126000000,529.2496,87,06/05/2025 12:20:00
529.11,529.21,528.99,529.03,26045,1749126300000,529.1259,401,06/05/2025 12:25:00
528.78,528.92,527.81,528.86,97689,1749126600000,528.3662,1347,06/05/2025 12:30:00
528.8,529.32,528.76,529.12,68375,1749126900000,529.1499,788,06/05/2025 12:35:00
529.2,529.3,529,529.0001,21895,1749127200000,529.1721,324,06/05/2025 12:40:00
529.03,532.14,528.81,531.02,202783,1749127500000,530.5467,2780,06/05/2025 12:45:00
531.05,531.5,530.16,530.18,188929,1749127800000,530.8617,2768,06/05/2025 12:50:00
530.2,530.8,529.5,529.87,127666,1749128100000,530.2338,1695,06/05/2025 12:55:00
529.86,530.33,529.81,530.28,62707,1749128400000,530.0952,1074,06/05/2025 13:00:00
530.25,530.28,529.86,530.26,33558,1749128700000,530.087,506,06/05/2025 13:05:00
530.19,530.29,530.04,530.1899,32344,1749129000000,530.1734,487,06/05/2025 13:10:00
530.15,530.29,529.67,530.23,47482,1749129300000,529.9176,644,06/05/2025 13:15:00
530.28,530.37,530.01,530.01,38908,1749129600000,530.2251,489,06/05/2025 13:20:00
529.97,530.29,529.79,530.18,81064,1749129900000,530.0807,696,06/05/2025 13:25:00
530.18,530.85,528.97,529.92,1319789,1749130200000,529.9877,19463,06/05/2025 13:30:00
529.92,530.04,528.455,528.65,781230,1749130500000,529.5298,13197,06/05/2025 13:35:00
528.65,529.76,528.33,529.39,696386,1749130800000,529.1918,11141,06/05/2025 13:40:00
529.36,529.41,527.27,528.3211,905658,1749131100000,528.0453,13459,06/05/2025 13:45:00
528.34,528.78,527.82,528.66,598092,1749131400000,528.3452,8593,06/05/2025 13:50:00
528.64,528.86,527.6,528.028,608826,1749131700000,528.0886,9105,06/05/2025 13:55:00
528.04,528.71,527.96,528.44,634724,1749132000000,528.3763,8299,06/05/2025 14:00:00
528.47,528.98,527.58,527.6,857879,1749132300000,528.3774,13475,06/05/2025 14:05:00
527.6,528.42,527.55,528.0599,549790,1749132600000,528.2607,9604,06/05/2025 14:10:00
528.02,528.31,527.79,528.08,383786,1749132900000,528.0397,6522,06/05/2025 14:15:00
528.09,529.3,528.06,529.26,615596,1749133200000,528.8077,9305,06/05/2025 14:20:00
529.24,529.98,529.24,529.92,734285,1749133500000,529.7252,9732,06/05/2025 14:25:00
529.91,529.96,528.38,528.51,810736,1749133800000,529.1696,10673,06/05/2025 14:30:00
528.48,530.1,527.59,529.69,1343261,1749134100000,528.997,19487,06/05/2025 14:35:00
529.72,531.47,528.9,530.66,1817027,1749134400000,530.2501,22961,06/05/2025 14:40:00
530.63,531.75,529.96,530.16,1554396,1749134700000,530.5068,17663,06/05/2025 14:45:00
530.15,530.76,530.01,530.75,542468,1749135000000,530.405,8679,06/05/2025 14:50:00
530.76,531.51,530.63,531.29,627836,1749135300000,531.0089,7477,06/05/2025 14:55:00
531.29,531.58,531.215,531.36,685302,1749135600000,531.3933,7824,06/05/2025 15:00:00
531.34,531.47,530.96,531.39,665915,1749135900000,530.8146,7523,06/05/2025 15:05:00
531.4,531.68,531.31,531.61,539460,1749136200000,530.9075,5804,06/05/2025 15:10:00
531.6,532.7,531.57,532.535,936139,1749136500000,531.8396,11808,06/05/2025 15:15:00
532.54,532.76,532.4401,532.6506,518648,1749136800000,532.5896,7282,06/05/2025 15:20:00
532.6507,532.94,532.38,532.7893,759218,1749137100000,531.5813,7587,06/05/2025 15:25:00
532.78,532.88,532.55,532.6,391654,1749137400000,532.7237,5521,06/05/2025 15:30:00
532.58,532.72,532.4,532.63,425537,1749137700000,531.6748,5164,06/05/2025 15:35:00
532.64,532.995,532.5,532.745,338272,1749138000000,532.7351,5681,06/05/2025 15:40:00
532.77,532.77,532.23,532.52,344931,1749138300000,532.4785,4453,06/05/2025 15:45:00
532.53,532.83,532.31,532.545,243689,1749138600000,532.5924,4200,06/05/2025 15:50:00
532.56,533.05,532.43,532.79,523393,1749138900000,532.8092,7674,06/05/2025 15:55:00
532.78,532.85,532.47,532.71,346746,1749139200000,532.6471,4889,06/05/2025 16:00:00
